case_id,slice,language_profile,audio_duration_sec,segment_idx,start_sec,end_sec,duration_sec,pyannote_speaker,gt_role,text,llm_role,llm_correct
v2_core131,same_gender_similar,mandarin,30.44,6,8.03,9.768,1.738,SPEAKER_01,customer,喬小姐，我臉上有疤痕，醫生建議雷射治療，這算醫療理賠嗎？,,
v2_core131,same_gender_similar,mandarin,30.44,7,10.274,12.603,2.329,SPEAKER_00,agent,雷射治療是否給付要看原因、醫療必要性和條款排除項目。,,
v2_core131,same_gender_similar,mandarin,30.44,8,12.923,15.269,2.346,SPEAKER_00,agent,雷射治療是否給付要看原因、醫療必要性和條款排除項目。,,
v2_core131,same_gender_similar,mandarin,30.44,9,15.691,18.526,2.835,SPEAKER_01,customer,疤痕是車禍縫合後留下的，不是美容。,,
v2_core131,same_gender_similar,mandarin,30.44,10,18.762,19.657,0.894,SPEAKER_01,customer,疤痕是車禍縫合後留下的，不是美容。,,
v2_core131,same_gender_similar,mandarin,30.44,11,20.163,24.078,3.915,SPEAKER_00,agent,請醫師在診斷證明寫明外傷後疤痕治療原因，並附治療計畫與收據。,,
v2_core131,same_gender_similar,mandarin,30.44,12,24.398,26.204,1.806,SPEAKER_00,agent,請醫師在診斷證明寫明外傷後疤痕治療原因，並附治療計畫與收據。,,
v2_core131,same_gender_similar,mandarin,30.44,13,26.558,26.879,0.321,SPEAKER_01,customer,好，我請醫生不要只寫雷射兩個字。,,
v2_core131,same_gender_similar,mandarin,30.44,14,27.115,30.389,3.274,SPEAKER_01,customer,好，我請醫生不要只寫雷射兩個字。,,
v2_core132,same_gender_similar,mandarin,30.59,0,0.031,1.651,1.62,SPEAKER_01,customer,我剛才說的問題是，受益人有三個，其中一個妹妹失聯很久。,,
v2_core132,same_gender_similar,mandarin,30.59,1,1.904,3.136,1.232,SPEAKER_01,customer,我剛才說的問題是，受益人有三個，其中一個妹妹失聯很久。,,
v2_core132,same_gender_similar,mandarin,30.59,2,3.389,5.279,1.89,SPEAKER_01,customer,我剛才說的問題是，受益人有三個，其中一個妹妹失聯很久。,,
v2_core132,same_gender_similar,mandarin,30.59,3,5.768,8.401,2.633,SPEAKER_00,agent,如果保單仍要變更受益人，要由保戶本人提出申請，不需要原受益人都到場。,,
v2_core132,same_gender_similar,mandarin,30.59,4,8.671,11.0,2.329,SPEAKER_00,agent,如果保單仍要變更受益人，要由保戶本人提出申請，不需要原受益人都到場。,,
v2_core132,same_gender_similar,mandarin,30.59,5,11.354,13.75,2.396,SPEAKER_00,agent,如果保單仍要變更受益人，要由保戶本人提出申請，不需要原受益人都到場。,,
v2_core132,same_gender_similar,mandarin,30.59,6,14.155,16.028,1.873,SPEAKER_00,agent,那如果是已經發生理賠，她失聯會卡住嗎？,,
v2_core132,same_gender_similar,mandarin,30.59,7,16.298,17.648,1.35,SPEAKER_00,agent,那如果是已經發生理賠，她失聯會卡住嗎？,,
v2_core132,same_gender_similar,mandarin,30.59,8,18.188,23.605,5.417,SPEAKER_00,agent,身故理賠時每位受益人的申請資料會影響各自給付，失聯情況需由理賠單位處理。,,
v2_core132,same_gender_similar,mandarin,30.59,9,23.892,26.997,3.105,SPEAKER_00,agent,身故理賠時每位受益人的申請資料會影響各自給付，失聯情況需由理賠單位處理。,,
v2_core132,same_gender_similar,mandarin,30.59,10,27.385,27.841,0.456,SPEAKER_00,agent,懂了，我現在只是先幫我媽改受益人。,,
v2_core132,same_gender_similar,mandarin,30.59,11,27.841,27.858,0.017,SPEAKER_01,customer,懂了，我現在只是先幫我媽改受益人。,,
v2_core132,same_gender_similar,mandarin,30.59,12,28.077,30.473,2.396,SPEAKER_01,customer,懂了，我現在只是先幫我媽改受益人。,,
v2_core133,same_gender_similar,mandarin,28.7,0,0.031,0.132,0.101,SPEAKER_01,customer,您好，凱基人壽客服，我姓沈。,,
v2_core133,same_gender_similar,mandarin,28.7,1,0.132,0.554,0.422,SPEAKER_00,agent,您好，凱基人壽客服，我姓沈。,,
v2_core133,same_gender_similar,mandarin,28.7,2,0.554,0.655,0.101,SPEAKER_01,customer,您好，凱基人壽客服，我姓沈。,,
v2_core133,same_gender_similar,mandarin,28.7,3,0.908,0.925,0.017,SPEAKER_01,customer,您好，凱基人壽客服，我姓沈。,,
v2_core133,same_gender_similar,mandarin,28.7,4,0.925,3.068,2.143,SPEAKER_00,agent,您好，凱基人壽客服，我姓沈。,,
v2_core133,same_gender_similar,mandarin,28.7,5,3.608,4.503,0.894,SPEAKER_01,customer,沈小姐，我有心理諮商收據，想問醫療險能不能申請。,,
v2_core133,same_gender_similar,mandarin,28.7,6,4.79,9.025,4.236,SPEAKER_01,customer,沈小姐，我有心理諮商收據，想問醫療險能不能申請。,,
v2_core133,same_gender_similar,mandarin,28.7,7,9.025,9.43,0.405,SPEAKER_00,agent,沈小姐，我有心理諮商收據，想問醫療險能不能申請。,,
v2_core133,same_gender_similar,mandarin,28.7,8,9.903,12.603,2.7,SPEAKER_00,agent,要看諮商是否屬醫療院所治療、是否有診斷，以及保單條款是否涵蓋。,,
v2_core133,same_gender_similar,mandarin,28.7,9,12.805,13.852,1.046,SPEAKER_00,agent,要看諮商是否屬醫療院所治療、是否有診斷，以及保單條款是否涵蓋。,,
v2_core133,same_gender_similar,mandarin,28.7,10,14.155,16.113,1.957,SPEAKER_00,agent,要看諮商是否屬醫療院所治療、是否有診斷，以及保單條款是否涵蓋。,,
v2_core133,same_gender_similar,mandarin,28.7,11,16.501,16.518,0.017,SPEAKER_00,agent,是在身心科診所，醫師有開診斷，但諮商師另外收費。,,
v2_core133,same_gender_similar,mandarin,28.7,12,16.518,18.391,1.873,SPEAKER_01,customer,是在身心科診所，醫師有開診斷，但諮商師另外收費。,,
v2_core133,same_gender_similar,mandarin,28.7,13,18.593,22.525,3.932,SPEAKER_01,customer,是在身心科診所，醫師有開診斷，但諮商師另外收費。,,
v2_core133,same_gender_similar,mandarin,28.7,14,22.981,26.71,3.729,SPEAKER_01,customer,請把診斷證明、收據和費用明細一起附上，審核會看項目性質。,,
v2_core133,same_gender_similar,mandarin,28.7,15,26.71,28.634,1.924,SPEAKER_00,agent,請把診斷證明、收據和費用明細一起附上，審核會看項目性質。,,
v2_core134,same_gender_similar,mandarin,28.71,0,0.031,1.718,1.688,SPEAKER_00,agent,凱基人壽您好，我姓盧。,,
v2_core134,same_gender_similar,mandarin,28.71,1,1.887,2.849,0.962,SPEAKER_00,agent,凱基人壽您好，我姓盧。,,
v2_core134,same_gender_similar,mandarin,28.71,2,3.389,7.54,4.151,SPEAKER_01,customer,盧小姐，我線上理賠上傳的收據照片好像糊掉了，送出後還能補拍嗎？,,
v2_core134,same_gender_similar,mandarin,28.71,3,7.861,9.481,1.62,SPEAKER_01,customer,盧小姐，我線上理賠上傳的收據照片好像糊掉了，送出後還能補拍嗎？,,
v2_core134,same_gender_similar,mandarin,28.71,4,9.97,12.063,2.093,SPEAKER_00,agent,若案件還在受理中，可以依補件通知重新上傳清楚影像。,,
v2_core134,same_gender_similar,mandarin,28.71,5,12.299,16.062,3.763,SPEAKER_00,agent,若案件還在受理中，可以依補件通知重新上傳清楚影像。,,
v2_core134,same_gender_similar,mandarin,28.71,6,16.484,18.222,1.738,SPEAKER_00,agent,我還沒收到補件通知，但自己看縮圖覺得不清楚。,,
v2_core134,same_gender_similar,mandarin,28.71,7,18.475,19.893,1.418,SPEAKER_00,agent,我還沒收到補件通知，但自己看縮圖覺得不清楚。,,
v2_core134,same_gender_similar,mandarin,28.71,8,19.893,20.534,0.641,SPEAKER_01,customer,我還沒收到補件通知，但自己看縮圖覺得不清楚。,,
v2_core134,same_gender_similar,mandarin,28.71,9,21.007,22.795,1.789,SPEAKER_00,agent,您可以先保留正本，若審核判讀不清楚會通知補件，不需要重送整個案件。,,
v2_core134,same_gender_similar,mandarin,28.71,10,23.15,26.288,3.139,SPEAKER_00,agent,您可以先保留正本，若審核判讀不清楚會通知補件，不需要重送整個案件。,,
v2_core134,same_gender_similar,mandarin,28.71,11,26.626,28.651,2.025,SPEAKER_00,agent,您可以先保留正本，若審核判讀不清楚會通知補件，不需要重送整個案件。,,
v2_core135,same_gender_similar,mandarin,32.35,0,0.031,0.638,0.608,SPEAKER_01,agent,您好，凱基人壽客服中心，我姓卓。,,
v2_core135,same_gender_similar,mandarin,32.35,1,0.892,3.389,2.498,SPEAKER_01,agent,您好，凱基人壽客服中心，我姓卓。,,
v2_core135,same_gender_similar,mandarin,32.35,2,3.929,4.823,0.894,SPEAKER_00,customer,卓小姐，我做卵巢囊腫手術，保單上寫女性特定手術倍數，我不知道算不算。,,
v2_core135,same_gender_similar,mandarin,32.35,3,5.026,7.068,2.042,SPEAKER_00,customer,卓小姐，我做卵巢囊腫手術，保單上寫女性特定手術倍數，我不知道算不算。,,
v2_core135,same_gender_similar,mandarin,32.35,4,7.355,10.443,3.088,SPEAKER_00,customer,卓小姐，我做卵巢囊腫手術，保單上寫女性特定手術倍數，我不知道算不算。,,
v2_core135,same_gender_similar,mandarin,32.35,5,10.73,12.35,1.62,SPEAKER_00,customer,卓小姐，我做卵巢囊腫手術，保單上寫女性特定手術倍數，我不知道算不算。,,
v2_core135,same_gender_similar,mandarin,32.35,6,12.822,14.729,1.907,SPEAKER_01,agent,是否屬女性特定手術，要看手術名稱是否符合條款表列。,,
v2_core135,same_gender_similar,mandarin,32.35,7,14.948,17.8,2.852,SPEAKER_01,agent,是否屬女性特定手術，要看手術名稱是否符合條款表列。,,
v2_core135,same_gender_similar,mandarin,32.35,8,18.205,22.103,3.898,SPEAKER_00,customer,診斷證明寫腹腔鏡卵巢囊腫切除。,,
v2_core135,same_gender_similar,mandarin,32.35,9,22.576,24.905,2.329,SPEAKER_01,agent,請附手術紀錄和診斷證明，理賠會依正式手術名稱比對條款。,,
v2_core135,same_gender_similar,mandarin,32.35,10,25.175,27.942,2.768,SPEAKER_01,agent,請附手術紀錄和診斷證明，理賠會依正式手術名稱比對條款。,,
v2_core135,same_gender_similar,mandarin,32.35,11,28.246,28.685,0.439,SPEAKER_00,customer,好，我等出院後把手術紀錄一起申請。,,
v2_core135,same_gender_similar,mandarin,32.35,12,28.769,32.296,3.527,SPEAKER_00,customer,好，我等出院後把手術紀錄一起申請。,,
v2_core136,same_gender_similar,mandarin,28.68,0,0.031,0.048,0.017,SPEAKER_00,customer,凱基人壽您好，我姓許。,,
v2_core136,same_gender_similar,mandarin,28.68,1,0.048,0.385,0.337,SPEAKER_01,agent,凱基人壽您好，我姓許。,,
v2_core136,same_gender_similar,mandarin,28.68,2,0.385,0.571,0.186,SPEAKER_00,customer,凱基人壽您好，我姓許。,,
v2_core136,same_gender_similar,mandarin,28.68,3,0.571,1.617,1.046,SPEAKER_01,agent,凱基人壽您好，我姓許。,,
v2_core136,same_gender_similar,mandarin,28.68,4,1.837,2.663,0.827,SPEAKER_01,agent,凱基人壽您好，我姓許。,,
v2_core136,same_gender_similar,mandarin,28.68,5,2.663,2.68,0.017,SPEAKER_00,customer,凱基人壽您好，我姓許。,,
v2_core136,same_gender_similar,mandarin,28.68,6,3.187,6.005,2.818,SPEAKER_00,customer,許小姐，我信用卡到期換新卡，這期保費沒有扣到，會不會失效？,,
v2_core136,same_gender_similar,mandarin,28.68,7,6.275,7.793,1.519,SPEAKER_00,customer,許小姐，我信用卡到期換新卡，這期保費沒有扣到，會不會失效？,,
v2_core136,same_gender_similar,mandarin,28.68,8,8.03,9.008,0.979,SPEAKER_00,customer,許小姐，我信用卡到期換新卡，這期保費沒有扣到，會不會失效？,,
v2_core136,same_gender_similar,mandarin,28.68,9,9.498,11.81,2.312,SPEAKER_01,agent,目前若還在寬限期內，不會立即失效；但需要盡快更新扣款資料或補繳。,,
v2_core136,same_gender_similar,mandarin,28.68,10,12.097,13.582,1.485,SPEAKER_01,agent,目前若還在寬限期內，不會立即失效；但需要盡快更新扣款資料或補繳。,,
v2_core136,same_gender_similar,mandarin,28.68,11,13.852,17.429,3.577,SPEAKER_01,agent,目前若還在寬限期內，不會立即失效；但需要盡快更新扣款資料或補繳。,,
v2_core136,same_gender_similar,mandarin,28.68,12,17.8,19.505,1.704,SPEAKER_01,agent,新卡我昨天才收到，今天可以線上改嗎？,,
v2_core136,same_gender_similar,mandarin,28.68,13,19.741,20.973,1.232,SPEAKER_01,agent,新卡我昨天才收到，今天可以線上改嗎？,,
v2_core136,same_gender_similar,mandarin,28.68,14,20.973,21.175,0.202,SPEAKER_00,customer,新卡我昨天才收到，今天可以線上改嗎？,,
v2_core136,same_gender_similar,mandarin,28.68,15,21.698,22.205,0.506,SPEAKER_01,agent,可以，我會傳線上授權連結給您，完成後仍需等待系統審核。,,
v2_core136,same_gender_similar,mandarin,28.68,16,22.441,25.225,2.784,SPEAKER_01,agent,可以，我會傳線上授權連結給您，完成後仍需等待系統審核。,,
v2_core136,same_gender_similar,mandarin,28.68,17,25.597,28.617,3.021,SPEAKER_01,agent,可以，我會傳線上授權連結給您，完成後仍需等待系統審核。,,
v2_core137,same_gender_similar,mandarin,28.77,0,0.031,2.579,2.548,SPEAKER_01,customer,我剛剛問住院前後門診，前一位說可能要看是不是同一個病因。,,
v2_core137,same_gender_similar,mandarin,28.77,1,2.579,2.613,0.034,SPEAKER_00,agent,我剛剛問住院前後門診，前一位說可能要看是不是同一個病因。,,
v2_core137,same_gender_similar,mandarin,28.77,2,2.849,6.697,3.847,SPEAKER_01,customer,我剛剛問住院前後門診，前一位說可能要看是不是同一個病因。,,
v2_core137,same_gender_similar,mandarin,28.77,3,6.697,6.713,0.017,SPEAKER_00,agent,我剛剛問住院前後門診，前一位說可能要看是不是同一個病因。,,
v2_core137,same_gender_similar,mandarin,28.77,4,7.22,7.523,0.304,SPEAKER_00,agent,對，住院前後門診是否併入同一案件，通常會看診斷和治療連續性。,,
v2_core137,same_gender_similar,mandarin,28.77,5,7.726,10.578,2.852,SPEAKER_00,agent,對，住院前後門診是否併入同一案件，通常會看診斷和治療連續性。,,
v2_core137,same_gender_similar,mandarin,28.77,6,10.915,13.43,2.514,SPEAKER_00,agent,對，住院前後門診是否併入同一案件，通常會看診斷和治療連續性。,,
v2_core137,same_gender_similar,mandarin,28.77,7,13.818,16.298,2.481,SPEAKER_01,customer,我是住院前一天先急診，出院後三天回診拆線。,,
v2_core137,same_gender_similar,mandarin,28.77,8,16.585,19.117,2.531,SPEAKER_01,customer,我是住院前一天先急診，出院後三天回診拆線。,,
v2_core137,same_gender_similar,mandarin,28.77,9,19.606,20.348,0.742,SPEAKER_01,customer,請把急診、住院和回診收據都附上，審核會判斷是否相關。,,
v2_core137,same_gender_similar,mandarin,28.77,10,20.348,20.467,0.118,SPEAKER_00,agent,請把急診、住院和回診收據都附上，審核會判斷是否相關。,,
v2_core137,same_gender_similar,mandarin,28.77,11,20.737,20.753,0.017,SPEAKER_01,customer,請把急診、住院和回診收據都附上，審核會判斷是否相關。,,
v2_core137,same_gender_similar,mandarin,28.77,12,20.753,20.787,0.034,SPEAKER_00,agent,請把急診、住院和回診收據都附上，審核會判斷是否相關。,,
v2_core137,same_gender_similar,mandarin,28.77,13,20.787,20.804,0.017,SPEAKER_01,customer,請把急診、住院和回診收據都附上，審核會判斷是否相關。,,
v2_core137,same_gender_similar,mandarin,28.77,14,20.804,20.821,0.017,SPEAKER_00,agent,請把急診、住院和回診收據都附上，審核會判斷是否相關。,,
v2_core137,same_gender_similar,mandarin,28.77,15,20.821,20.922,0.101,SPEAKER_01,customer,請把急診、住院和回診收據都附上，審核會判斷是否相關。,,
v2_core137,same_gender_similar,mandarin,28.77,16,20.922,22.745,1.822,SPEAKER_00,agent,請把急診、住院和回診收據都附上，審核會判斷是否相關。,,
v2_core137,same_gender_similar,mandarin,28.77,17,22.981,24.837,1.856,SPEAKER_00,agent,請把急診、住院和回診收據都附上，審核會判斷是否相關。,,
v2_core137,same_gender_similar,mandarin,28.77,18,25.175,25.546,0.371,SPEAKER_01,customer,好，我三段資料都整理在同一包。,,
v2_core137,same_gender_similar,mandarin,28.77,19,25.63,28.702,3.071,SPEAKER_01,customer,好，我三段資料都整理在同一包。,,
v2_core138,same_gender_similar,mandarin,27.83,0,0.031,3.423,3.392,SPEAKER_00,agent,您好，凱基人壽客服，我姓汪。,,
v2_core138,same_gender_similar,mandarin,27.83,1,3.963,4.688,0.726,SPEAKER_01,customer,汪小姐，我核保體檢通知指定台北醫院，但我人在高雄，可以改地點嗎？,,
v2_core138,same_gender_similar,mandarin,27.83,2,4.823,7.338,2.514,SPEAKER_01,customer,汪小姐，我核保體檢通知指定台北醫院，但我人在高雄，可以改地點嗎？,,
v2_core138,same_gender_similar,mandarin,27.83,3,7.658,8.755,1.097,SPEAKER_01,customer,汪小姐，我核保體檢通知指定台北醫院，但我人在高雄，可以改地點嗎？,,
